key,original_file,question,section,raw_options
2025.06.set2,2025.06六级真题第2套.pdf,22,C,22. A) The motive for hard work. C) The basis for self-improvement. B) The reason for stagnation. D) The justification fbr self-confidence.
2025.06.set2,2025.06六级真题第2套.pdf,23,C,"23. A) Feel confidence, happiness and satisfaction. C) Use a key tool for setting ambitious goals. B) Believe they have achieved their life goals. D) Stop imagining further progress in life."
2025.06.set2,2025.06六级真题第2套.pdf,24,C,24. A) We feel we are always falling behind others. B) We have to adapt to the ever-changing goal. C) There are various misconceptions about goal setting. D) There are always problems with the goal originally set.
2025.06.set2,2025.06六级真题第2套.pdf,25,C,25. A) A noticeable change in the number of goals to achieve. B) Measuring always against the gap rather than the gain. C) Measuring where we've come from instead of measuring against the goal. D) A proper conception of what we fail to notice in trying to achieve our goals. Part ID
2025.12.set1,2025.12六级真题第1套.pdf,1,A,1. A) He has distinguished himself in foreignservice. C) He is currently an electrical engineer. B) He is his.country's ambassadorto Winopia. D) He craves attention from the media.
2025.12.set1,2025.12六级真题第1套.pdf,2,A,2. A) A government reshuffle. C) Some sort of political reorientation. B) A fundamental reform. D) Some sort of crisis of legitimacy.
2025.12.set1,2025.12六级真题第1套.pdf,3,A,3. A) All diplomats have more or less similar stories to tell. B) It is a prerequisite to get Some practice in diplomacy. C) Different people can take different paths. D) It is a must to first obtain a law degree.
2025.12.set1,2025.12六级真题第1套.pdf,4,A,4. A) Key skills required of a diplomat. C) Diplomatic discourse and rhetoric. B) The making of an expert diplomat. D) Contributions by diplomatic envoys. Questions 5 to 8 are based on the conversation you have just heard.
2025.12.set1,2025.12六级真题第1套.pdf,5,A,5. A) They have got their work done. C) They can meet again tomorrow anyway. B) They both look tired. D) They are both anxious to go home. !
2025.12.set1,2025.12六级真题第1套.pdf,6,A,6. A) The board members insufficient support. C) Working two months without any progress. B) Two months devoted to the same contract. D) The man's long concentration on the project.
2025.12.set1,2025.12六级真题第1套.pdf,7,A,7. A) Unprofessional. C) Exceptional. B) Inspirational. D) Delusional.
2025.12.set1,2025.12六级真题第1套.pdf,8,A,"8. A) Fewer rectifications of the contract. C) The early implementation of the project. B) More support from the board members. D) The alignment of all sections of the contract. Section B Directions: In this section, you will hear two passages. At the end o f each passage, you will hear three or four questions. Both the passage and the questions will be spoken only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer Sheet 1 with a single line through the centre. 1 • 2025年 12月六级真题（第一套）• Questions 9 to 11 are based on the passage you have just heard."
2025.12.set1,2025.12六级真题第1套.pdf,9,B,9. A) When two employees propose contrary solutions to their dispute. B) When two employees are directed by their respective manager. C) When two people behave in an apparently clashing manner. D) When two people tell different stories of the same event.
2025.12.set1,2025.12六级真题第1套.pdf,10,B,10. A) How it got resolved. C) What it was about. B) How it happened. D) When it was settled.
2025.12.set1,2025.12六级真题第1套.pdf,11,B,11. A) They intervened promptly lest their dispute escalate. C) They assumed the best about them and moved on. B) They tried to ascertain the actual facts of the matter. D) They persuaded them to put their conflict aside. Questions 12 to 15 are based on the passage you have just heard.
2025.12.set1,2025.12六级真题第1套.pdf,12,B,12. A) Dine out daily. C) Enjoy cooking. B) Budget sensibly. D) Shop at groceries.
2025.12.set1,2025.12六级真题第1套.pdf,13,B,13. A) Shopping. C) Entertaining oneself. B) Sewing. D) Fashion designing.
2025.12.set1,2025.12六级真题第1套.pdf,14,B,14. A) Satisfy their taste. C) Eat more healthily. B) Cut down expenses. D) Cultivate new hobbies.
2025.12.set1,2025.12六级真题第1套.pdf,15,B,"15. A) People's intense fbcus on convenience. C) People's strong aversion to junk foods. B) People's deteriorating family finances. D) People's increasing dislike of cooking. Section C Directions: In this section, you will hear three recordings o f lectures or talks followed by three or four questions. The recordings will be played only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer sheet 1 with a single line though the centre. Questions 16 to 18 are based on the recording you have just heard."
2025.12.set1,2025.12六级真题第1套.pdf,16,C,16. A) Its owner's flight is delayed because of bad weather. B) Airlines cannot find its owner without an ID tag on it. C) Airline staff have not correctly coded its destination tag. D) Its owner has forgot to pick it up from the baggage claim.
2025.12.set1,2025.12六级真题第1套.pdf,17,C,17. A) Its tag may get tom off on the conveyor belt. C) It may be sent to a wrong destination. B) Its tag may get stuck in the sorting machine. D) It may be picked up by someone else.
2025.12.set1,2025.12六级真题第1套.pdf,18,C,18. A) Purchase irretrievably lost things at auction. B) Contact the airport staff to find our missing bag. C) Get the airline agenfs phone number before boarding. D) Avoid packing valuable items in our checked baggage. Questions 19 to 21 are based on the recording you have just heard.
2025.12.set1,2025.12六级真题第1套.pdf,19,C,19. A) It can be behaviorally hazardous. C) It can be socially harmful. B) It can be especially disappointing. D) It can be really embarrassing.
2025.12.set1,2025.12六级真题第1套.pdf,20,C,20. A) They considered it inevitable. C) They were concerned with its effects. B) They held a negative view towards it. D) They saw it as a sign of social evolution.
2025.12.set1,2025.12六级真题第1套.pdf,21,C,21. A) Elaborate forms of social contact. C) Poor relationships with others. B) Ill effects on one's sense of pride. D) Vicious cycles of detachment. • 2025 年 1 2 月六级真题（第一套）■ 2 Questions 22 to 25 are based on the recording you have just heard.
2025.12.set1,2025.12六级真题第1套.pdf,22,C,22. A) The ill treatment they get as tourists. C) The impersonal accommodations. B) The nonprofessional business they see. D) The many adventures on their way.
2025.12.set1,2025.12六级真题第1套.pdf,23,C,23. A) They have been the classic way to visit Europe. B) They attract tourists with location and decoration. C) They have long been competing with chain hotels. D) They are in fact a completely new idea in America.
2025.12.set1,2025.12六级真题第1套.pdf,24,C,24. A) Your financial status. C) Your property. B) Your family's consent. D) Your personality.
2025.12.set1,2025.12六级真题第1套.pdf,25,C,25. A) Costs for starting the business. C) The facilities to provide. B) The number of guests to receive. D) Opportunities fbr income. Part JU
2025.12.set2,2025.12六级真题第2套.pdf,1,A,1. A) It is absurdly expensive. C) It brings shame on the university. B) It is appropriately priced. D) It caters to students and teachers.
2025.12.set2,2025.12六级真题第2套.pdf,2,A,2. A) They never really appeal to her. C) They are within students5 budgets. B) They are never actually good value. D) They always come at a high speed.
2025.12.set2,2025.12六级真题第2套.pdf,3,A,3. A) The food. C) The speed. B) The space. D) The environment.
2025.12.set2,2025.12六级真题第2套.pdf,4,A,4. A) A complete refurnishing. C) A substantial expansion. B) A ruinous burning down. D) A massive renovation. Questions 5 to 8 are based on the conversation you have just heard.
2025.12.set2,2025.12六级真题第2套.pdf,5,A,5. A) They have a poor work ethic. C) They are struggling in the workplace. B) They don't get along with managers. D) They aren't as varied as their predecessors.
2025.12.set2,2025.12六级真题第2套.pdf,6,A,6. A) Learning about the way they adhere to their own values. B) Recognizing how they try to strike a work-life balance. C) Knowing how they struggle to connect with managers. D) Understanding the way they seek career advancement.
2025.12.set2,2025.12六级真题第2套.pdf,7,A,7. A) In terms of the number of hours spent. C) In terms of the work done in 8 hours. B) By the amount of work they perform. D) By the quality of the work they do.
2025.12.set2,2025.12六级真题第2套.pdf,8,A,"8. A) Those whose culture facilitates their advancement. C) Those whose values align with their own. B) Those allowing them to do projects of their choice. D) Those refraining from discrediting their perspectives. Section B Directions: In this section, you will hear two passages. At the end o f each passage, you will hear three or four questions. Both the passage and the questions will be spoken only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer Sheet 1 with a single line through the centre. ■2025年 12月六级真题（第二套）• 10 Questions 9 to 11 are based on the passage you have just heard."
2025.12.set2,2025.12六级真题第2套.pdf,9,B,9. A) They may unconsciously help customers choose greener dishes. B) They may unintentionally encourage customers to eat meat. C) They raise customers' environmental awareness. D) They enable customers to eat in a healthy way.
2025.12.set2,2025.12六级真题第2套.pdf,10,B,10. A) By inviting them to taste different kinds of food. B) By observing the eating behaviour of strict vegetarians. C) By comparing participants eating vegetarian food frequently with those doing so rarely. D) By requiring participants to choose a meal as if they were feasting at a family gathering.
2025.12.set2,2025.12六级真题第2套.pdf,11,B,11. A) They are less likely to choose a vegetarian dish. B) They find vegetarian dishes become more appealing. C) They tend to consume larger portions of unhealthy food. D) They are less likely to choose dishes recommended by chefs. Questions 12 to 15 are based on the passage you have just heard.
2025.12.set2,2025.12六级真题第2套.pdf,12,B,12. A) They have found a solution to the global problem of air pollution. B) They have managed to freeze polluting particles to around -18℃. C) They have been seeking a way to prevent pollutants from penetrating indoors. D) They have been cooperating closely on developing a new type of air-conditioner.
2025.12.set2,2025.12六级真题第2套.pdf,13,B,"13. A) They can be costly and inefficient. C) They are by-products of health research. B) They are constantly being perfected. D) They can save over 40,000 lives each year."
2025.12.set2,2025.12六级真题第2套.pdf,14,B,14. A) They keep their windows closed. C) They make more use of air-conditioners. B) They spend a lot more time indoors. D) They try various ways to purify indoor air.
2025.12.set2,2025.12六级真题第2套.pdf,15,B,"15. A) It shows the importance of eliminating indoor pollution. B) It may change the way of future environmental research. C) It demonstrates the fruitful cooperation between UK and Chinese scientists. D) It may make household appliances serve an additional air cleaner function. Section C Directions: In this section, you will hear three recordings o f lectures or talks followed by three or four questions. The recordings will be played only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer sheet 1 with a single line though the centre. Questions 16 to 18 are based on the recording you have just heard."
2025.12.set2,2025.12六级真题第2套.pdf,16,C,16. A) It distinguishes different species of animals. B) It reflects distinct traits in animal behaviour. C) It demonstrates animals5 ability to recognise themselves. D) It gauges the level of intelligence of various animal species.
2025.12.set2,2025.12六级真题第2套.pdf,17,C,17. A) It meets few of the behavioural criteria set in the mirror test. B) It behaves similarly to animals capable of self-recognition. C) It removes marks from itself to show self-awareness. D) It matches children over 18 months in intelligence.
2025.12.set2,2025.12六级真题第2套.pdf,18,C,18. A) They have conclusively established the criteria of animal intelligence. B) They have advanced the concept of self-awareness to a higher level. 11 • 2025年 12月六级真题(第二套)• C) They incorporate more perspectives than one. D) They raise more questions than answers. Questions 19 to 21 are based on the recording you have just heard.
2025.12.set2,2025.12六级真题第2套.pdf,19,C,19. A) Small children are even more keen on screens than their elders. B) Both parents and children preferred to read electronic books. C) Parents differed from children in reading behavior. D) Children reading electronic books learned more.
2025.12.set2,2025.12六级真题第2套.pdf,20,C,20. A) They came to conflicting conclusions. C) They yielded unanticipated findings. B) They were based on small samples. D) They were focused on younger kids.
2025.12.set2,2025.12六级真题第2套.pdf,21,C,21. A) Those that prove simple enough fbr them to comprehend. B) Those that produce both audio and visual effects on them. C) Those that draw their attention to the educational content. D) Those that contribute to their increased interest in reading. Questions 22 to 25 are based on the recording you have just heard.
2025.12.set2,2025.12六级真题第2套.pdf,22,C,22. A) Regret having wasted much time in making them. C) Keep ourselves from regretting them. B) Think how different we could have made them. D) Live with them for the time being.
2025.12.set2,2025.12六级真题第2套.pdf,23,C,23. A) It has made us the person we are now. C) It stems from our valuable knowledge. B) It has been made with a lot of thinking. D) It benefits us greatly one way or another.
2025.12.set2,2025.12六级真题第2套.pdf,24,C,24. A) Challenging things to do. C) Choices to make. B) Beautiful things to share. D) Lessons to learn.
2025.12.set2,2025.12六级真题第2套.pdf,25,C,25. A) Foreseeing the possibility for regret later. C) Perfecting the decision-making strategies. B) Making proper use of the lessons learned. D) Seeing them as obstacles to moving forward. Part HI
